"text","label","split"
"然后老师会告诉你怪你自己不会保护自己 家长会告诉你你要是强烈反抗男生不会成功 警察会告诉你别追究了对你自己名誉不好 律师会告诉你强奸很难定案 维权真的很难","1","validation"
"别人的思想是别人的事，什么时候思想绑架是女权的意义？女权是自强自立的代表我误解了吗？同样的有男人觉得随母姓可以，我也觉得没问题。难道我又觉得他们思想有问题？如果连最基本的自由都没有权利要来何用？,而且田园女拳和女权是两回事，大家骂的也是田园女拳而不是女权。田园女权是追求不结婚，生娃也应该用优秀的基因或者直接不生。这个其实没什么，毕竟三观不合我们男的也不会找她们结婚。主要是还把自己的思想强加到别的女性上，搜了一下恶心得要命。双标啥的就不说了，多得是，我们喷的是田园女权,自己孩子跟谁姓是自己的家事，家事什么时候扯到男权女权上了，你可以找个肯让孩子随你自己姓的，又没人扛着你。如果有人扛着你那么才是不公平吧，不赞成随母姓的你也不会嫁，个人的看法和什么权有关系吗？但是那些田园女权是骂别的女人给男人生孩子就是女奴，不是随母姓就是男权，这才是让人恶心","1","validation"
"这和女权有什么关系？她们连做人做公民的权利都没有了，这是人权吧，连身份证都没有，封建历史遗留下来的思想在某些地方根深蒂固，稍有反抗就会被讽刺“女拳”了吗？女权本质平权，望周知","0","validation"
"我觉得不care个人分两种，一种是要求对集体绝对服从，一种是无权干涉私人领域，男权的性质必然走向第一种，而女权的不同理念也可能导致其发展成两个中的任意一个。","1","validation"
"他的很多模特也是自愿的，很多女人主动找他拍照，他拍照的时候还会去触摸女性的敏感部位，冠希哥嫩点。","0","validation"
"没错，都是一群未成年，父母养着，没经过社会毒打的人","0","validation"
"不要让metoo运动变味！不要让真正需要帮助的人失去依靠的力量！！","0","validation"
"她家最爱拉cp了，特别爱写玛丽苏文，把男明星都当忠犬痴汉，贼恶心，粉丝还不能骂，骂了就是侮辱女性","1","validation"
"有空碰瓷拳师，不如攒钱整个容，没发现你自己鼻头外翻，正脸拍照的时候别人都看得到两个完整的鼻孔吗？俗称蒜头鼻子。","1","validation"
"你以为呢，这就是yhsq小号，评论屡禁不止，给钱就能炸你账号，都是生意x，夹总就是靠着赚钱.....","0","validation"
"如果这个女孩真的只是为钱呢？仙人跳多着呢","1","validation"
"是的 现在好多孩子都被节奏带跑了 无论德普有多离谱 吸毒之类的 但是他应该不会撒谎家暴 这个女人要好好感谢温子仁 一部好片子就成功洗白了 但是她演的角色不代表现实中她也是那样的美好正义的","1","validation"
"他三观呢道德呢?没结婚就不是小三了?他算哪门子歪理?两个人确定关系只要没结婚 都能出去乱搞咯?这男的真nm服了","1","validation"
"我们把她们当姐妹，她们看我们是仇人，她们天然地站在男性、站在父权夫权的那一边","1","validation"
"有不同的声音总比没有不同的声音要好得多，但总怀疑这样发展下去会有真正的进步产生吗…","0","validation"
"警察也分很多职类，我的理解是从结构树状图来看的，女性天生身体条件很难应对高危的职位的需求，一线需求大（如要求女性站在犯罪现场第一线与罪犯周旋上阵流血也不实际）女性警位主刑侦科技医学法学的文职居多。除警察类外最实际的还是为女性争取 检察权 审判权（法院）等等拥有高层决判权的高层职位","0","validation"
"妈呀，这是在为女性争取权益，我……理解不了","0","validation"
"也请您别双标 说不上升的是你 最后诅咒的也是你 您在对立面别来说服了 您愿意看到的是真相 我们澄清的也是真相 说了 各有站立点 故作看客姿态也让别人保持冷静？第一 我没有责任科普 第二 请就事论事 我看您情绪也挺饱满 本来就不是一路人 就别相互膈应了,请纠正 xz本人未曾下场 何来无 大 锅的说法 是饭圈经营不善 但任何偶像都无法选择粉丝 路人盘还在 不会贷款be 憨批粉丝会带走憨批带走白嫖 带不走核心粉丝 合适的时机出现会翻盘的 如果看过澄清 就不会这么想 别否认一部分粉丝的坚持 偏信则暗 愿多观察,看客，可以，但挺没必要的。动不动连坐上升没意思。道理都懂，没有谁能独善其身。网络不缺看客，能看到清醒的观点好像不多，不然哪会有这么多破事。,口嗨也不是说给你听的 ，在场者无感与你何关？自己满足了窥私欲来嘲讽，我也不觉得宁很高明。","1","validation"
"女权本身是没错的，追求性别平等有什么错呢，错的只不过是极端的人","0","validation"
"那跟现实中的男权没什么区别啊 直接变性站到他们那一边就好了","1","validation"
"哈哈哈哈哈谁令人发笑能不能心里有点数 知道姐姐们为什么能有高学历 就是因为 高中不像你一样 只会玩手机,？您是不是有什么误解 我们大学生过得很开心 也没把自己当弱者","0","validation"
"没几个人看过《娘道》啦，反正我不看国产剧，但没少听到娘道，那剧能看么，怕要中毒，鬼知道女主叫啥。","0","validation"
"我也是，听到最多的是孙八一的，我都记住那句了，“拼～命不如拼维他命，维他命水随时随地 摄取维他命”","0","validation"
"说得太对，我之前和朋友说“最近看完我耽美没几本”，细想起，原因就是这个，我快耽美PTSD","0","validation"
"我，不讨厌男人和女人，我讨厌是吊子和女伥（驴）","1","validation"
"为啥跟妈姓就是异类啊。小朋友没那么无聊，尤其如果后面没有无知又嘴碎的大人供他们模仿。","0","validation"
"真复杂。女的本来否认，但是却泄露出床照，又给了封口费，虽然女方应该是犯罪的，但谈不上强奸吧，毕竟双方自愿~ 男方以此指控是？被人操纵利用来复仇还是想讹钱呢？","0","validation"
"朱自清的事真是第一次听说，果然能上教科书的男的都只提好事。","1","validation"
"说实话，男性里也很多极端的男权主义，女性里有些极端的女权主义并不奇怪。女性也没有每天逮着那群极端男权骂阿，男性完全可以不理会自己不喜欢的极端女权，和温和一点的女权主义女性进行友好交流","0","validation"
"感官世界真的很好看啊 心心念念的做了图解 结果审核没通过 不让上架","0","validation"
"我问候谁了？你告诉我来，还有我哪儿说过不让女权了。","0","validation"
"基本的人都不做了，还想代表女权发声?拜托请不要给女权糊屎","1","validation"
"害，国男眼里只要你是女权你就是极端女权","1","validation"
"一个抽奖活动而已。。。  上升到女权男权，真的想太多,你爸爸怎么对待你妈妈的？你身边的男性朋友怎么对女性的？中国那么多人，发生不好的事情是极少数人造成的！,不能因为个别，你就打死一群吧！！！","1","validation"
"当年罔顾女性意愿伤害别人的时候不是这么想的了？","0","validation"
"想要回到古代，呵呵，你让他们试试看，人跟着有钱人，偶像什么的不行？反正是三妻四妾嘛，到时候有一群屌丝男哭着求一夫一妻，要是真的一夫多妻也不想想自己是哪种人，呵，就自以为自己很了不起呗，坐拥数美也看你有没有那个能力好嘛","1","validation"
"第一个真的生气。第二个，我以前有一个朋友也是这样，他爸滥赌，他妈不给钱就家暴。他受不了了，狠狠把他爸打了一顿，逼着他们离了婚。","0","validation"
"那我重女轻男，对男的比女的严厉，我严重怀疑我厌男","0","validation"
"套话怼人之前麻烦过过脑子。不过脑子至少改了错别字。","1","validation"
"现在确实有很多伪女权，打着女权主义的旗号玩着双标，她们的立场都站是在自己有利的一边。但小姐姐和她们不一样，我觉得小姐姐有思想也有立场，至于知乎上那个以偏概全否定一类人的言论，本来就是思考不严谨带有偏见，就算讨论的不是女权主义是其他，他们的思维模式依然如此，小姐姐不必在意这种言论啦","1","validation"
